Bank_Balance,Investment_Amount,Expenses,Transactions,Company_Name,Successful_Investment,Failed_Investment
1294138,69576,1115,27,TCS,1,0
810261,188987,473364,70,Wipro,1,0
1162880,329170,372400,25,Bajaj,1,0
1485969,444244,472058,22,HDFC,1,0
974965,77974,72797,68,SBI,1,0
290996,124534,409066,57,HUL,0,1
1695857,223098,184309,12,TCS,1,0
1444350,427499,260428,23,HDFC,1,0
1813856,152912,222464,28,Infosys,1,0
192822,271492,118956,98,SBI,0,1
1939292,351743,261103,28,Wipro,1,0
882076,56064,35395,73,Wipro,1,0
233761,183728,135214,74,Infosys,1,0
44614,164094,423318,84,Bajaj,0,1
1492632,361970,406612,29,ICICI,1,0
1561381,255913,149774,64,TCS,1,0
1840308,34854,113979,84,Infosys,1,0
350855,184482,427279,59,TCS,0,1
1531358,233852,393445,21,TCS,1,0
574192,60044,248148,19,Infosys,1,0
90326,58101,65573,63,Bajaj,1,0
1650917,180842,390646,72,Reliance,1,0
272541,232547,13529,74,ICICI,1,0
75007,349551,369076,92,TCS,0,1
43673,470259,488728,5,ICICI,0,1
55630,214742,474656,31,SBI,0,1
1556063,164288,364873,72,ICICI,1,0
171003,112533,263607,70,Bajaj,0,1
861259,306293,177516,27,SBI,1,0
192343,43687,67171,17,HDFC,1,0
84121,363770,495543,88,HDFC,0,1
521859,56933,491243,8,ICICI,1,0
727581,153476,407140,85,TCS,1,0
884978,316132,178176,1,HDFC,1,0
68939,50096,437249,78,Infosys,0,1
269952,290782,225126,22,Bajaj,0,1
1794378,334440,273961,22,HDFC,1,0
1578754,144416,96120,73,ICICI,1,0
1803089,479651,473259,98,Bajaj,1,0
1378335,29887,61523,26,Reliance,1,0
1740995,462860,180826,44,ICICI,1,0
1688636,307109,293916,91,TCS,1,0
1644063,444290,167254,19,SBI,1,0
196179,72183,289870,15,ICICI,0,1
1310150,285637,408968,61,Reliance,1,0
662529,100414,369354,3,SBI,1,0
904992,221449,459056,90,Maruti,1,0
507935,59239,355527,9,Infosys,1,0
720418,260020,139003,68,Infosys,1,0
332981,10996,408821,14,Maruti,0,1
427105,272285,350841,17,SBI,1,0
375645,166203,250699,71,Maruti,1,0
912007,287619,157354,96,Wipro,1,0
898786,16454,432811,98,TCS,1,0
534466,224848,474678,34,TCS,1,0
1780888,182760,371877,27,SBI,1,0
564614,98635,193997,74,TCS,1,0
114699,270515,131083,81,HDFC,0,1
33294,47601,114874,71,TCS,0,1
191464,80647,146730,66,Bajaj,1,0
1732319,120847,469538,77,HUL,1,0
417889,421399,49332,2,Bajaj,0,1
33744,212942,274223,88,Bajaj,0,1
1930445,327186,477961,19,Reliance,1,0
1086133,354715,244549,4,HUL,1,0
583133,31637,166307,21,SBI,1,0
1119687,440020,395827,22,Infosys,1,0
1609805,46655,151540,68,Bajaj,1,0
326998,102957,455321,64,SBI,0,1
550947,338283,167306,28,Maruti,1,0
1756746,44663,42139,64,ICICI,1,0
1091446,318819,129478,37,Wipro,1,0
1634392,46657,277617,72,Wipro,1,0
1558764,450180,204643,16,Wipro,1,0
1604782,80593,253154,19,Infosys,1,0
547690,13465,241357,50,HDFC,1,0
1309084,74513,76609,39,ICICI,1,0
1011477,352424,297412,13,TCS,1,0
81141,70779,470564,23,Wipro,0,1
1494415,81716,85002,45,Infosys,1,0
442624,341991,78228,88,ICICI,1,0
50697,424967,319444,97,Reliance,0,1
1966528,149705,253236,98,HUL,1,0
1128764,160522,440262,80,ICICI,1,0
1593325,368691,292880,18,SBI,1,0
516608,297470,237856,73,HDFC,1,0
1225883,28952,466214,17,SBI,1,0
532020,361618,265031,65,Reliance,1,0
13388,40051,81088,49,HUL,0,1
982257,341962,270627,60,Wipro,1,0
507719,364375,8719,79,Reliance,1,0
787319,30727,495631,62,HUL,1,0
638370,145383,482285,16,ICICI,1,0
81488,205609,47973,77,HDFC,0,1
1287426,163842,333478,24,TCS,1,0
1554843,399863,340331,4,TCS,1,0
494807,150645,347617,29,HDFC,1,0
74234,443143,250461,99,HUL,0,1
1450044,311763,22233,92,Maruti,1,0
1956525,35574,237233,48,HUL,1,0
1473713,204967,99018,50,Maruti,1,0
976650,365515,94858,45,Maruti,1,0
1705972,214536,470654,25,ICICI,1,0
204485,358909,462851,95,Infosys,0,1
1857673,138032,489009,4,Reliance,1,0
1162599,85289,264554,52,SBI,1,0
1664778,98117,372480,27,Reliance,1,0
707834,182366,46325,10,HUL,1,0
184331,192928,166223,19,SBI,0,1
1082067,387715,461061,1,Infosys,1,0
131541,6302,298831,97,Wipro,0,1
748361,431609,361482,28,SBI,1,0
1993978,194808,212900,45,Bajaj,1,0
557101,86111,481312,18,ICICI,1,0
465184,97734,357310,27,Bajaj,1,0
821846,38616,234269,52,HDFC,1,0
1598559,420782,338225,65,Infosys,1,0
174480,325276,231483,63,Reliance,0,1
1393582,52964,383202,75,Reliance,1,0
15805,346076,435882,37,HUL,0,1
1096961,159796,18644,54,Reliance,1,0
1872427,320586,8604,85,Bajaj,1,0
347001,10340,30070,89,Wipro,1,0
1716507,89824,292732,66,HDFC,1,0
643222,2929,447789,58,SBI,1,0
918922,163142,439187,85,Maruti,1,0
1639014,228169,222771,49,HUL,1,0
649855,366656,374736,6,ICICI,1,0
59545,364025,249066,10,HUL,0,1
1444379,43563,96464,85,HDFC,1,0
1074526,86658,343586,8,HDFC,1,0
1945171,211831,245133,26,HDFC,1,0
495555,358223,28174,7,HDFC,1,0
736005,409686,349876,58,Bajaj,1,0
1634507,182310,227808,97,Maruti,1,0
600456,278418,454076,97,Maruti,1,0
1420747,245600,346298,98,HUL,1,0
1938738,142267,262049,85,HUL,1,0
986824,163640,331886,99,Maruti,1,0
710810,95262,42185,33,Wipro,1,0
600997,54808,78236,63,TCS,1,0
478477,93214,246976,60,SBI,1,0
1643584,49223,100023,1,Bajaj,1,0
1989723,123200,115564,87,TCS,1,0
330542,400757,372168,90,Bajaj,0,1
558557,469452,472078,41,Wipro,1,0
901631,121704,453863,44,Maruti,1,0
1623815,73981,276276,14,TCS,1,0
232339,237417,323735,86,SBI,0,1
1984844,193007,88434,48,SBI,1,0
953705,284309,264212,86,HUL,1,0
1855489,146800,385983,58,Maruti,1,0
683667,95320,434915,10,Reliance,1,0
1620440,347490,264213,75,SBI,1,0
1715710,94494,69841,74,HUL,1,0
1523563,56934,427238,54,HUL,1,0
98114,431929,428564,22,Bajaj,0,1
1206425,430818,43583,13,HUL,1,0
1459025,491795,198268,86,SBI,1,0
1312078,479801,308549,40,HDFC,1,0
1519320,94495,230291,8,Infosys,1,0
1541245,6397,460135,46,Reliance,1,0
1308050,6614,154449,6,HUL,1,0
594620,318313,30331,14,HUL,1,0
1136863,8823,480906,72,HDFC,1,0
470502,361649,358264,23,Infosys,1,0
1965198,289849,412094,89,HDFC,1,0
169549,279895,484108,99,ICICI,0,1
897533,193582,132087,29,ICICI,1,0
482592,261875,498983,38,HUL,0,1
1468509,311473,313229,72,HUL,1,0
1987842,167836,333893,30,SBI,1,0
1524338,106594,105478,7,Maruti,1,0
755422,428854,91244,35,Reliance,1,0
177056,64438,253966,79,Infosys,0,1
1537659,211267,244078,57,TCS,1,0
1682473,135986,127541,51,TCS,1,0
1219403,148160,439778,88,Infosys,1,0
164917,96394,183540,34,SBI,0,1
594911,3923,114047,23,Maruti,1,0
401409,238175,95184,22,ICICI,1,0
1242271,431181,484349,68,Maruti,1,0
1443115,72007,455308,66,HUL,1,0
142738,392836,458721,24,Maruti,0,1
1591605,65344,262948,35,Reliance,1,0
1254813,50345,33215,76,ICICI,1,0
1228389,49463,72255,48,SBI,1,0
1400401,446905,193386,15,Reliance,1,0
14633,154992,472207,42,Maruti,0,1
1645212,405262,40979,60,Maruti,1,0
1583550,2403,244532,99,Reliance,1,0
11549,145770,207184,39,HDFC,0,1
1347812,214233,280895,69,TCS,1,0
1396338,71851,454083,16,Reliance,1,0
845652,93669,335330,14,HUL,1,0
1758475,312229,85641,97,SBI,1,0
1596185,386454,11578,46,HDFC,1,0
405813,54096,39541,34,Maruti,1,0
400163,314241,483982,45,Infosys,0,1
787687,465991,463119,61,Infosys,1,0
1942429,358694,300643,11,HDFC,1,0
124648,385391,55020,86,HDFC,0,1
521349,125283,384712,93,HDFC,1,0
650920,346679,157284,59,Infosys,1,0
26812,369048,420572,62,SBI,0,1
1408437,392949,454079,79,ICICI,1,0
831644,440191,223026,68,Wipro,1,0
981259,194994,86041,47,TCS,1,0
954831,315482,408381,66,ICICI,1,0
1384421,230049,200778,23,Maruti,1,0
1768762,250297,229556,11,HUL,1,0
576316,365880,354350,8,HUL,1,0
530917,131488,426829,7,HUL,1,0
250371,1309,487810,92,Maruti,0,1
366365,323582,199858,94,Infosys,1,0
1677495,199131,479786,79,HDFC,1,0
223669,356939,109054,74,Wipro,0,1
508967,420816,86249,66,ICICI,1,0
1747176,44788,140918,35,HDFC,1,0
1876781,14503,125621,57,Bajaj,1,0
700508,301980,273044,45,HUL,1,0
1648627,311778,328514,26,Reliance,1,0
30863,89742,279697,62,HDFC,0,1
633479,431573,334959,12,HUL,1,0
301267,30358,416820,23,SBI,0,1
1967087,297308,25062,20,HDFC,1,0
1731917,467750,106342,72,HUL,1,0
559792,165100,474066,55,Maruti,1,0
181280,68973,306516,52,Reliance,0,1
1159759,295919,461970,87,HDFC,1,0
162334,178852,490105,25,Bajaj,0,1
933183,371965,189332,27,Wipro,1,0
1848336,480380,307089,14,Reliance,1,0
1932124,88309,453199,53,Wipro,1,0
308442,206845,86937,77,Infosys,1,0
250406,222021,451312,56,Maruti,0,1
1962025,460449,411869,80,SBI,1,0
396781,108916,418321,41,Bajaj,0,1
385326,150378,201046,67,HUL,1,0
860603,443553,284507,49,Infosys,1,0
650817,301695,403685,85,HUL,1,0
1167269,414281,127251,45,Maruti,1,0
939288,232577,399532,56,HUL,1,0
157931,177416,469909,79,Reliance,0,1
1428735,122698,308907,34,HDFC,1,0
1633033,487526,90044,90,ICICI,1,0
1386333,286269,397675,94,SBI,1,0
32164,313981,468132,22,Bajaj,0,1
765681,111135,498083,41,TCS,1,0
1190316,16172,84814,24,Reliance,1,0
1976708,133670,322413,46,Reliance,1,0
1738103,217408,375179,71,HUL,1,0
1666816,51835,412587,83,ICICI,1,0
1910432,279065,69931,79,ICICI,1,0
279640,256294,67961,47,Bajaj,1,0
574791,239792,408895,46,HDFC,1,0
364903,233040,95614,100,HDFC,1,0
336594,177280,28792,32,Maruti,1,0
733866,406720,360000,42,TCS,1,0
1635369,270480,77893,47,Infosys,1,0
1419115,285318,109725,76,Bajaj,1,0
1060831,406063,486187,25,SBI,1,0
1521385,246683,301332,14,ICICI,1,0
692456,346508,69654,58,ICICI,1,0
1130733,468644,332307,34,Wipro,1,0
540888,340005,156064,57,Maruti,1,0
1015362,314350,498278,54,Maruti,1,0
1708218,203548,265078,40,SBI,1,0
377376,352854,412014,83,Reliance,0,1
1570911,6355,116669,75,Infosys,1,0
1446853,350600,78434,38,TCS,1,0
1205177,216183,162496,69,Bajaj,1,0
86041,219770,45361,3,Reliance,0,1
960046,441522,243572,89,TCS,1,0
229429,146581,446223,81,SBI,0,1
590973,420974,405051,67,Bajaj,1,0
1480153,133056,228021,39,Reliance,1,0
851771,438759,244383,57,HUL,1,0
1813231,482952,227781,7,Infosys,1,0
983171,479493,285797,69,Infosys,1,0
652433,434810,479560,52,TCS,1,0
1891188,166906,476088,66,ICICI,1,0
1441679,466839,27378,45,Wipro,1,0
1341179,392455,160382,80,Maruti,1,0
1276282,178092,282469,73,HUL,1,0
1765584,160845,410888,12,HUL,1,0
932623,123594,426387,48,Maruti,1,0
470712,374119,49603,56,Wipro,1,0
620414,69325,124535,97,TCS,1,0
1095540,152027,413431,87,SBI,1,0
1095111,276864,369606,95,SBI,1,0
1987528,262546,67390,46,HDFC,1,0
1271805,401327,261318,88,HUL,1,0
1376074,380519,72534,29,TCS,1,0
890235,421194,494063,23,TCS,1,0
629406,94988,56705,70,Maruti,1,0
188040,78390,278761,38,TCS,0,1
571850,63470,228688,82,Maruti,1,0
770576,173188,97188,80,Bajaj,1,0
629175,151194,495581,4,Bajaj,1,0
295529,405778,55442,99,Maruti,0,1
1168142,323857,361862,36,Infosys,1,0
204912,494086,179408,50,HUL,0,1
904536,339116,384485,2,SBI,1,0
1229284,87267,327331,43,Infosys,1,0
160301,78465,82833,32,SBI,1,0
1002642,70548,227025,88,Maruti,1,0
1598803,314246,132187,37,Bajaj,1,0
465232,170464,101403,31,TCS,1,0
791479,71296,174461,23,HUL,1,0
1994858,327298,391757,27,SBI,1,0
865346,4569,45076,6,Infosys,1,0
1835458,187368,37822,32,Wipro,1,0
1071792,215612,423739,2,SBI,1,0
1139240,84900,346660,49,HDFC,1,0
221978,496023,113856,78,Reliance,0,1
793367,356717,66251,34,Reliance,1,0
407117,6926,393348,12,ICICI,1,0
874511,360781,313739,10,Infosys,1,0
762187,235604,241206,9,HDFC,1,0
392910,37819,130005,93,SBI,1,0
855674,182083,234104,60,Bajaj,1,0
1623727,313236,102293,9,Wipro,1,0
1652975,172349,160043,28,SBI,1,0
1956547,51239,122030,60,TCS,1,0
753230,269269,292770,90,Bajaj,1,0
379551,81210,338562,7,Wipro,1,0
1778344,150017,57789,28,Reliance,1,0
389246,204895,288170,50,HUL,1,0
822298,456687,282057,49,ICICI,1,0
1541788,92678,276834,49,Reliance,1,0
728595,212841,400180,66,Wipro,1,0
489792,492856,459542,83,Bajaj,0,1
242357,467509,21336,96,Bajaj,0,1
1944060,246908,359159,100,Wipro,1,0
783596,464987,368732,83,HDFC,1,0
1843362,388724,398065,33,HUL,1,0
1892961,409439,320251,46,Infosys,1,0
1812596,66820,275874,70,Wipro,1,0
1356266,85410,350138,86,Infosys,1,0
1063888,372775,50471,77,Maruti,1,0
784604,251098,181676,92,ICICI,1,0
728170,175977,73135,31,ICICI,1,0
1944584,103707,209285,79,SBI,1,0
797441,199891,20787,32,Wipro,1,0
884090,218761,442800,81,ICICI,1,0
500898,85457,419508,95,HDFC,1,0
915231,94108,404183,83,Wipro,1,0
1573686,386111,469325,15,HDFC,1,0
250720,103938,361882,35,Reliance,0,1
1876062,381110,33127,76,SBI,1,0
1128142,262860,230562,35,Maruti,1,0
1721549,440768,385368,75,ICICI,1,0
978988,43599,99643,63,Bajaj,1,0
1782778,249417,115873,32,ICICI,1,0
146639,167579,17266,75,HDFC,0,1
782867,134460,256964,21,Reliance,1,0
914657,485728,60045,77,Maruti,1,0
814676,424481,230694,70,HDFC,1,0
1367035,476579,400804,90,Reliance,1,0
1824312,268545,74201,71,ICICI,1,0
1969557,427031,427616,33,HUL,1,0
248011,357042,224477,88,HDFC,0,1
836683,285069,488542,22,TCS,1,0
445192,408948,308036,35,TCS,1,0
972886,438963,420622,13,HUL,1,0
186765,488671,137703,67,Wipro,0,1
1543273,292676,256471,88,Infosys,1,0
1279583,172639,385854,66,Bajaj,1,0
717796,189952,14632,82,Infosys,1,0
409516,469533,407229,99,Maruti,0,1
1153389,424793,126663,8,Wipro,1,0
191114,93116,291853,91,Wipro,0,1
1001224,393706,106985,77,ICICI,1,0
731480,443098,250536,58,Wipro,1,0
1314946,310888,363608,55,Wipro,1,0
1817760,347524,207806,41,SBI,1,0
1222609,431206,215670,83,Infosys,1,0
850967,336913,171041,33,HUL,1,0
1732597,375208,252884,96,Wipro,1,0
1756621,360440,431193,3,HUL,1,0
817266,24559,430463,22,Wipro,1,0
1928509,129300,434919,57,HDFC,1,0
1912145,449775,441829,44,HDFC,1,0
1724863,397096,112042,12,TCS,1,0
33790,290238,394272,94,TCS,0,1
1163895,92674,315221,64,Wipro,1,0
134746,193738,237144,64,Infosys,0,1
1587758,458628,65228,70,Infosys,1,0
1428928,418152,420737,67,SBI,1,0
921890,479367,435556,36,Infosys,1,0
1119236,26044,305843,1,HUL,1,0
1286207,212928,181788,77,Reliance,1,0
268496,454973,369213,43,Wipro,0,1
1255036,149999,124375,90,Bajaj,1,0
662737,14750,226466,7,Maruti,1,0
1673439,366302,418175,60,SBI,1,0
1414711,312891,92391,77,SBI,1,0
1063073,420953,137730,3,Bajaj,1,0
706628,190769,499709,41,Maruti,1,0
661895,410559,374542,27,Wipro,1,0
12479,226990,190452,66,Infosys,0,1
863776,340541,162444,42,Wipro,1,0
640826,8215,356335,51,Reliance,1,0
1960174,191152,325125,71,Infosys,1,0
1233788,390157,2500,4,Infosys,1,0
982063,301762,283328,96,Maruti,1,0
1221479,193974,387907,20,Maruti,1,0
1671769,427464,95394,10,Wipro,1,0
1574719,445970,346909,81,ICICI,1,0
249311,341069,497587,69,Bajaj,0,1
1701125,3918,288202,1,ICICI,1,0
1572681,485302,83754,39,Maruti,1,0
317079,260403,48813,5,ICICI,1,0
109900,409235,170127,11,Maruti,0,1
105745,466545,284879,88,TCS,0,1
1310710,96140,98539,3,Maruti,1,0
1993100,318192,430698,91,HDFC,1,0
1719422,234740,299340,99,Bajaj,1,0
1060107,154258,457930,88,HUL,1,0
1075205,402917,206658,57,Maruti,1,0
823076,201243,219533,81,Wipro,1,0
336410,229776,403838,80,HUL,0,1
1437687,478954,38845,32,SBI,1,0
718246,141673,230379,54,ICICI,1,0
432370,495137,373022,92,Wipro,0,1
562860,373105,80961,61,Bajaj,1,0
1363916,134489,270437,87,TCS,1,0
783605,466458,103266,5,SBI,1,0
1990540,45979,196337,64,ICICI,1,0
468053,273926,120314,44,HDFC,1,0
1013885,432299,466385,43,Infosys,1,0
197491,82740,72120,31,HUL,1,0
1854692,86621,165185,83,Wipro,1,0
1243443,486383,5722,51,Infosys,1,0
1368624,333209,278542,61,TCS,1,0
667239,128994,89936,30,ICICI,1,0
565189,92271,135568,6,HDFC,1,0
183891,133075,482083,73,Infosys,0,1
1008893,334933,184623,75,HDFC,1,0
1989589,482214,359336,10,Infosys,1,0
671873,62264,144883,28,TCS,1,0
1199512,65925,75658,35,ICICI,1,0
229979,321180,449275,16,ICICI,0,1
521263,158796,433215,92,HDFC,1,0
1629319,394061,344995,94,TCS,1,0
431807,140356,171680,35,TCS,1,0
1433521,379442,34589,90,SBI,1,0
1057839,214873,448676,58,Maruti,1,0
485228,64771,373071,86,SBI,1,0
934192,150326,485999,91,SBI,1,0
881926,234932,302159,4,Wipro,1,0
1961099,383259,8777,75,TCS,1,0
1680732,309606,183217,54,Infosys,1,0
1685322,309871,459406,80,Bajaj,1,0
1482597,206542,469173,15,Wipro,1,0
830088,441446,342586,52,TCS,1,0
1204696,262663,414414,40,TCS,1,0
935710,184044,386982,57,TCS,1,0
1687242,392592,293826,34,HDFC,1,0
1189524,119225,346361,3,Wipro,1,0
165288,98378,94990,73,ICICI,1,0
139217,197829,302292,7,HUL,0,1
1100900,347799,302182,20,Infosys,1,0
1234773,374958,300350,88,Reliance,1,0
917427,386916,299720,40,Wipro,1,0
1783586,313310,181771,49,HDFC,1,0
579429,221946,429070,96,Infosys,1,0
1348568,439539,16863,26,Reliance,1,0
959334,63609,169199,52,ICICI,1,0
1256249,359017,264376,23,Reliance,1,0
392558,378280,102178,4,HUL,1,0
1141803,102114,482023,33,SBI,1,0
1573993,233465,167149,33,Maruti,1,0
1981260,196559,121257,19,HDFC,1,0
717879,152603,365496,15,Maruti,1,0
1575982,470272,170425,78,Maruti,1,0
1499875,262274,171399,58,Bajaj,1,0
590762,68458,417767,34,Reliance,1,0
264430,137541,338305,92,HUL,0,1
1881144,91628,189303,32,Maruti,1,0
1166953,490776,235885,32,Wipro,1,0
1389912,497296,389226,79,Maruti,1,0
1856819,434198,335409,47,Infosys,1,0
515285,117600,184346,66,SBI,1,0
705654,369730,418088,59,Infosys,1,0
1748348,67337,68835,75,SBI,1,0
1044452,205745,189187,16,SBI,1,0
1874987,259771,208208,39,Wipro,1,0
1632407,276603,70122,60,Reliance,1,0
477074,195811,175401,49,Reliance,1,0
20671,314460,472066,88,SBI,0,1
778549,130156,229730,50,HDFC,1,0
1990190,231841,80465,70,Bajaj,1,0
33583,490809,341868,67,TCS,0,1
628973,449730,379763,64,HDFC,1,0
1753853,2214,307365,64,Reliance,1,0
772557,238660,181160,49,TCS,1,0
1110367,294874,4315,35,ICICI,1,0
900714,305538,39595,64,TCS,1,0
382632,307632,474994,82,HDFC,0,1
448931,294880,188599,44,Maruti,1,0
523622,226386,27944,57,Infosys,1,0
918294,483379,244255,87,TCS,1,0
122356,335244,289602,87,TCS,0,1
804741,350012,55495,98,SBI,1,0
277375,373037,297045,39,HUL,0,1
1612621,427025,146969,83,TCS,1,0
559228,324117,204117,48,Wipro,1,0
667145,136476,280087,96,Maruti,1,0
694318,278185,231292,26,Reliance,1,0
1505279,156816,332924,8,Bajaj,1,0
128076,218068,258770,100,TCS,0,1
92119,30015,164397,93,HUL,0,1
1170693,439497,205264,79,HDFC,1,0
1761014,172636,400771,86,SBI,1,0
1555325,386737,23835,78,Maruti,1,0
1543348,368592,155122,8,Wipro,1,0
27153,162098,12339,83,Infosys,0,1
347870,172625,258020,19,Wipro,1,0
1785785,256387,349232,51,HDFC,1,0
1500422,452140,405400,1,HUL,1,0
826182,180118,54769,53,HUL,1,0
684535,325755,112826,85,Bajaj,1,0
895226,381391,217915,70,Maruti,1,0
386453,72929,56013,96,TCS,1,0
1010791,141979,398478,50,Reliance,1,0
782827,420687,312210,65,HUL,1,0
344536,18224,368901,90,TCS,0,1
1254172,135059,163802,22,SBI,1,0
659765,155827,151142,69,TCS,1,0
384584,110344,226601,55,HUL,1,0
1515599,195673,241920,39,HUL,1,0
354240,133866,206054,89,Infosys,1,0
923552,132710,161148,46,HUL,1,0
321437,81063,88562,58,Reliance,1,0
1744568,69712,83760,96,HUL,1,0
25447,1502,151135,71,Wipro,0,1
1082126,421039,271564,2,Infosys,1,0
150048,137357,365226,28,Maruti,0,1
1091197,281395,474412,86,Infosys,1,0
1390528,294605,311766,13,Infosys,1,0
383916,221602,330396,64,ICICI,1,0
1390890,244653,438805,37,Maruti,1,0
377407,287285,170334,50,Maruti,1,0
1349868,324442,328253,49,TCS,1,0
614498,342432,363952,33,HUL,1,0
1915977,380541,397975,32,HUL,1,0
813143,169145,362350,95,HUL,1,0
469437,197305,63474,68,SBI,1,0
652674,11065,202458,15,Wipro,1,0
211440,112166,321882,82,Wipro,0,1
1477859,459102,21602,12,Wipro,1,0
1164055,291477,62717,60,Maruti,1,0
1992251,436090,442542,75,HUL,1,0
1903989,153753,204828,3,Infosys,1,0
1616008,94725,182201,57,SBI,1,0
1019346,394052,335378,7,Reliance,1,0
68654,453276,232957,2,Bajaj,0,1
1584851,284697,232826,51,TCS,1,0
1358165,122982,359426,39,Wipro,1,0
1651066,176358,462802,75,Bajaj,1,0
727092,114020,100993,51,Wipro,1,0
872853,407850,113295,97,Infosys,1,0
1088218,324777,68700,95,SBI,1,0
1160959,452003,83014,66,HUL,1,0
71586,12415,262804,49,HDFC,0,1
1602516,381378,498071,17,HDFC,1,0
1559132,297602,237253,8,Maruti,1,0
1852713,193109,125215,77,ICICI,1,0
1346237,161890,243716,16,SBI,1,0
1401969,405662,103103,69,Wipro,1,0
1990739,406886,347260,7,HDFC,1,0
439019,149678,404427,10,SBI,1,0
301199,25959,145982,10,HDFC,1,0
922348,262236,467155,73,SBI,1,0
1288961,57916,416770,65,ICICI,1,0
1390332,59300,290457,70,TCS,1,0
1979490,270570,381656,65,ICICI,1,0
1096347,175424,377623,87,Reliance,1,0
1524134,222777,490473,55,TCS,1,0
396523,291960,62639,96,SBI,1,0
1381460,86597,60501,74,Reliance,1,0
817919,20736,44585,40,Wipro,1,0
1704638,213164,305567,98,HUL,1,0
1959253,341115,93007,5,Maruti,1,0
992707,156439,222712,47,SBI,1,0
1941703,452300,243517,31,HDFC,1,0
301610,92173,182619,18,Reliance,1,0
1241106,34198,48214,9,Reliance,1,0
590905,367943,155951,19,Maruti,1,0
133971,139359,419106,45,Bajaj,0,1
904952,283380,101670,63,Maruti,1,0
1759137,92328,231692,73,SBI,1,0
1430190,7594,171823,25,Wipro,1,0
747853,389964,133796,33,Infosys,1,0
563021,70819,499111,89,Wipro,1,0
1071711,62159,51488,55,TCS,1,0
748775,193044,162357,98,SBI,1,0
616846,1218,55559,27,HUL,1,0
1377398,193935,144653,92,TCS,1,0
1138335,196453,53359,44,Reliance,1,0
796644,211302,168624,29,HUL,1,0
654535,292248,234817,58,SBI,1,0
282141,209393,425918,91,TCS,0,1
935120,88263,338994,72,Infosys,1,0
1039511,237381,88156,11,Bajaj,1,0
484889,53133,71275,80,TCS,1,0
1464959,386106,212090,88,Reliance,1,0
1373427,447995,265697,82,Wipro,1,0
538199,335780,478813,95,TCS,1,0
1858555,231223,171791,69,HUL,1,0
1297776,162915,88203,100,HUL,1,0
1359830,25484,48524,14,Maruti,1,0
1110023,242986,238848,51,Wipro,1,0
1187688,445196,335876,8,Bajaj,1,0
1092316,170885,361033,98,SBI,1,0
1269425,254158,124872,10,Bajaj,1,0
1206915,9168,168780,94,HUL,1,0
826722,37947,496443,2,TCS,1,0
466150,238588,300489,36,Bajaj,1,0
1236602,412839,17235,78,ICICI,1,0
1689450,275505,165940,51,Wipro,1,0
1124420,159020,295869,100,Infosys,1,0
513359,355472,198824,6,Infosys,1,0
1420162,163667,271865,85,Bajaj,1,0
901979,18765,365276,30,Maruti,1,0
1251929,238375,91902,61,Maruti,1,0
472129,499240,66383,70,HUL,0,1
1596478,356959,93783,48,TCS,1,0
395763,116804,322370,100,HDFC,1,0
1623136,78912,194407,35,HUL,1,0
843019,375153,451820,88,Reliance,1,0
712439,4033,490586,53,Infosys,1,0
1118778,378456,61106,41,TCS,1,0
921684,102184,368343,93,Infosys,1,0
1703629,477867,472242,66,Wipro,1,0
1003444,287568,296276,26,Bajaj,1,0
1647940,37956,45746,56,Reliance,1,0
417956,181359,477728,68,HDFC,0,1
1719534,202455,66324,99,SBI,1,0
997377,138624,360405,29,ICICI,1,0
578671,119645,357056,33,SBI,1,0
169817,80358,8228,1,ICICI,1,0
58324,427825,246042,81,Infosys,0,1
1974103,191480,485979,14,ICICI,1,0
